qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
1.0,0.0,1.0,0.0,14.0,2.9852281360342516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,2.9852281360342516,1.0,14.0,2.9852281360342516,1.0,299.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,59.0,14.0,2.699513850319966,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,2.719294525666979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,2.719294525666979,1.0,13.0,2.719294525666979,1.0,299.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.095795255000934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.095795255000934,1.0,11.0,3.095795255000934,1.0,899.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.2390979179887864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,18.0,3.2390979179887864,1.0,18.0,3.2390979179887864,1.0,291.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.663532754804255,1.0,11.0,2.663532754804255,1.0,2.0,13.0,2.5654483718208256,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.085055102756477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,13.0,3.085055102756477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,18.0,3.725480556997868,1.0,18.0,3.725480556997868,1.0,299.0,14.0,2.5027361715940035,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,16.0,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,6.0,2.251629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,6.0,2.251629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.0269868333592873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,13.0,3.0269868333592873,1.0,13.0,3.0269868333592873,1.0,299.0,14.0,2.610577243331642,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.375,1.0,16.0,3.375,1.0,21599.0,15.0,2.6565647621309543,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.9182958340544896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.9182958340544896,1.0,12.0,2.9182958340544896,1.0,21599.0,13.0,2.5654483718208256,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.084962500721156,1.0,12.0,3.084962500721156,1.0,778.0,14.0,2.699513850319966,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.189898095464288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,15.0,3.189898095464288,1.0,15.0,3.189898095464288,1.0,583.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,19.0,3.326360407952695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,19.0,3.326360407952695,1.0,19.0,3.326360407952695,1.0,8144.0,11.0,2.663532754804255,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.94770277922009,1.0,9.0,2.94770277922009,1.0,599.0,13.0,2.4416298737872246,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.4182958340544896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,12.0,3.4182958340544896,1.0,12.0,3.4182958340544896,1.0,59.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,19127.0,12.0,2.188721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.039148671903071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.039148671903071,1.0,14.0,3.039148671903071,1.0,299.0,14.0,2.1820058147602133,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3248629576173574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,0.0,14.0,3.3248629576173574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.8553885422075336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.8553885422075336,1.0,12.0,2.8553885422075336,1.0,299.0,14.0,2.610577243331642,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,7.0,2.5216406363433186,1.0,7.0,2.5216406363433186,1.0,63.0,14.0,3.039148671903072,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.9182958340544896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.9182958340544896,1.0,12.0,2.9182958340544896,1.0,39.0,13.0,2.8731406795131336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,17.0,3.454822399946607,1.0,17.0,3.454822399946607,1.0,479.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,185.0,13.0,2.411602217974672,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.084962500721156,1.0,12.0,3.084962500721156,1.0,2656.0,14.0,2.699513850319966,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.0220552088742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,12.0,3.0220552088742,1.0,12.0,3.0220552088742,1.0,1759.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,20.0,3.5841837197791886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,20.0,3.5841837197791886,1.0,20.0,3.5841837197791886,1.0,299.0,13.0,2.6031579868726,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,9.0,2.94770277922009,1.0,9.0,2.94770277922009,1.0,18.0,11.0,2.845350936622437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,299.0,14.0,2.610577243331643,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.663532754804255,1.0,11.0,2.663532754804255,1.0,299.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.2516291673878226,1.0,12.0,3.2516291673878226,1.0,19.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.5,1.0,16.0,3.5,1.0,299.0,13.0,2.873140679513133,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.277613436819116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.277613436819116,1.0,11.0,3.277613436819116,1.0,3599.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.2402239289418526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,15.0,3.2402239289418526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,254.0,11.0,2.663532754804255,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.2359263506290334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.2359263506290334,1.0,14.0,3.2359263506290334,1.0,3324.0,13.0,2.6031579868726,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,16.0,3.5,1.0,16.0,3.5,1.0,19.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,11.0,2.663532754804255,1.0,11.0,2.663532754804255,1.0,299.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.2390979179887864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,18.0,3.2390979179887864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,58.0,13.0,2.8731406795131336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.7219280948873625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.7219280948873625,1.0,10.0,2.7219280948873625,1.0,299.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.663532754804255,1.0,11.0,2.663532754804255,1.0,299.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,757.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.2359263506290334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.2359263506290334,1.0,14.0,3.2359263506290334,1.0,299.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,8.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,8.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.6168746059562227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,17.0,3.6168746059562227,1.0,17.0,3.6168746059562227,1.0,899.0,13.0,2.8731406795131336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.373557262275186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,15.0,3.373557262275186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.918295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.918295834054489,1.0,12.0,2.918295834054489,1.0,299.0,12.0,2.855388542207534,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,61.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.085055102756477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,13.0,3.085055102756477,1.0,13.0,3.085055102756477,1.0,152.0,12.0,2.4591479170272446,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,59.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.095795255000934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,4.0,1.0,0.0,11.0,3.095795255000934,1.0,11.0,3.095795255000934,1.0,1397.0,11.0,1.971747257128181,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.1219280948873624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,10.0,3.1219280948873624,1.0,10.0,3.1219280948873624,1.0,352.0,14.0,2.217021885879718,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,59.0,9.0,1.7527152789797047,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.0269868333592873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,13.0,3.0269868333592873,1.0,13.0,3.0269868333592873,1.0,55.0,13.0,2.8150724101159437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,16.0,3.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,13.0,3.238901256602631,1.0,13.0,3.238901256602631,1.0,299.0,13.0,2.5073801024236357,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.7516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,12.0,2.7516291673878226,1.0,12.0,2.7516291673878226,1.0,127.0,13.0,2.8731406795131336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.1898980954642875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,15.0,3.1898980954642875,1.0,15.0,3.1898980954642875,1.0,59.0,14.0,2.610577243331642,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,59.0,11.0,2.845350936622437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,299.0,10.0,2.4464393446710155,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.057476076289932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,17.0,3.057476076289932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,2615.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.095795255000934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.095795255000934,1.0,11.0,3.095795255000934,1.0,299.0,11.0,2.2998963911678914,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,3599.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.4992275471326932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,17.0,3.4992275471326932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,20536.0,12.0,2.3553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.9182958340544896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,12.0,2.9182958340544896,1.0,12.0,2.9182958340544896,1.0,299.0,14.0,2.610577243331643,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.721928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,10.0,2.721928094887362,1.0,10.0,2.721928094887362,1.0,247.0,13.0,2.287783719941071,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.2359263506290334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.2359263506290334,1.0,14.0,3.2359263506290334,1.0,119.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.521640636343319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
